evaluation/Actions Min,trainer/Q Targets Min,trainer/Q2 Predictions Mean,trainer/Log Pis Max,exploration/Rewards Std,replay_buffer/size,evaluation/num steps total,time/epoch (s),trainer/Q1 Predictions Max,time/total (s),trainer/Policy mu Min,evaluation/Returns Max,time/training (s),time/exploration sampling (s),time/saving (s),evaluation/num paths total,trainer/Policy log std Std,trainer/Policy log std Mean,evaluation/Returns Mean,exploration/path length Min,exploration/Rewards Min,exploration/num paths total,exploration/Actions Max,trainer/Q Targets Std,trainer/Log Pis Std,trainer/Log Pis Mean,trainer/QF1 Loss,exploration/path length Max,evaluation/path length Mean,trainer/Policy mu Std,evaluation/Rewards Max,evaluation/Returns Std,exploration/Returns Min,trainer/Policy Loss,trainer/Q Targets Max,exploration/Returns Max,evaluation/Actions Mean,evaluation/path length Std,Epoch,exploration/num steps total,exploration/Returns Std,exploration/Actions Std,time/evaluation sampling (s),evaluation/Average Returns,trainer/Q1 Predictions Std,trainer/QF2 Loss,evaluation/Rewards Mean,trainer/Q1 Predictions Mean,time/data storing (s),exploration/Rewards Max,time/logging (s),trainer/Policy log std Max,trainer/Q2 Predictions Std,exploration/path length Std,evaluation/Actions Std,trainer/Q1 Predictions Min,exploration/Average Returns,trainer/Q Targets Mean,trainer/Policy log std Min,evaluation/Rewards Min,trainer/Q2 Predictions Max,evaluation/Rewards Std,trainer/Policy mu Max,trainer/Log Pis Min,evaluation/Actions Max,exploration/Returns Mean,trainer/Alpha Loss,evaluation/Returns Min,exploration/Actions Mean,evaluation/Num Paths,evaluation/path length Min,trainer/Q2 Predictions Min,trainer/Alpha,exploration/Num Paths,exploration/Rewards Mean,trainer/Policy mu Mean,exploration/Actions Min,exploration/path length Mean,evaluation/path length Max
-0.9935658,-2.2126963,23.403118,6.484745,2.0918672418767303,46670,2757240,5.2686449619650375,47.756203,9853.025813053391,-2.798144,104.19284882713812,3.0307907899841666,0.03953587100841105,0.021270239987643436,183816,0.5526109,-1.3730233,68.69659672930311,15,7.978845608028654e-12,2827,0.998195,10.588926,1.4523432,2.1493764,0.6445682,15,15.0,1.2538176,12.064076719807133,11.233499180563976,54.36930785751207,-21.662214,49.09061,72.57830313683937,-0.058669914,0.0,551,42400,7.015018246682783,0.50606763,2.1410737039987,68.69659672930311,10.445378,0.7393663,4.579773115286875,23.29904,0.00825480799539946,9.455312901473052,0.027719548990717158,0.051185623,10.481953,0.0,0.5244165,-1.0026824,61.92921790520954,23.461407,-2.402645,7.978845608028654e-12,49.481598,2.4086169409404623,3.1956491,-1.6916103,0.99191636,61.92921790520954,0.301933228969574,46.64622081506742,0.15483557,333,15,-0.73244035,0.13270485401153564,5,4.128614527013969,0.015849205,-0.9889343,15.0,15
-0.9961378,-0.76529723,22.850735,5.454793,2.2495332335155283,46760,2762235,5.695596321980702,49.724464,9880.70071959641,-2.7385974,110.99787639851128,3.3028938460047357,0.040848030999768525,0.022756411985028535,184149,0.5529716,-1.3975843,68.57668281940465,15,7.978845608028654e-12,2832,0.9954776,9.793604,1.6349986,1.872186,0.74630827,15,15.0,1.1851857,12.478924077809909,13.262857931620179,52.88216282137864,-21.102354,49.363262,72.13075439459176,-0.06389184,0.0,552,42475,6.645558517628305,0.53770524,2.2898367210000288,68.57668281940465,9.6879225,0.48818097,4.571778854626977,22.575075,0.010238251998089254,7.986547667077184,0.029023059993050992,-0.2776131,9.866114,0.0,0.53981596,-0.97718716,65.65353723790116,22.78787,-2.4039922,7.978845608028654e-12,49.722557,2.5163370722946308,2.5729375,-2.586445,0.9920684,65.65353723790116,-0.2615148723125458,36.595180022080754,-0.081413984,333,15,-0.744835,0.12927494943141937,5,4.376902482526744,-0.07149464,-0.9991882,15.0,15
-0.9937984,-0.85372466,22.034492,5.5936904,2.346260449593847,46835,2767230,5.194014164007967,46.731274,9908.15197130246,-2.790715,116.78224759283746,3.0047696259862278,0.041865049017360434,0.020375811989651993,184482,0.50917405,-1.3578708,68.59714908290597,15,7.978845608028654e-12,2837,0.99422556,11.299415,1.6452051,1.8649555,0.7957671,15,15.0,1.2041852,12.534598299567643,13.988525146908032,57.234152333769664,-20.37517,48.10195,76.3744153835321,-0.060072437,0.0,553,42550,7.906374208196126,0.5467146,2.0912650660029612,68.59714908290597,11.254608,0.9814469,4.573143272193731,21.796757,0.009879276010906324,10.684854864618146,0.025859335000859573,-0.3513947,11.201905,0.0,0.5252546,-1.0915968,64.89185014268392,21.641777,-2.3152494,7.978845608028654e-12,46.764538,2.5042016222067307,2.4626076,-2.9024756,0.9897081,64.89185014268392,-0.274690181016922,44.86407575166517,0.029888993,333,15,-0.40428865,0.1307498812675476,5,4.326123342845595,-0.15830344,-0.99712414,15.0,15
-0.9960155,0.18720405,23.50177,5.053661,2.5181259287163953,46910,2772225,5.198982246016385,51.089474,9935.331553411437,-2.736249,110.62582176280998,2.983718597999541,0.038961145997745916,0.021633402997395024,184815,0.5409236,-1.4408958,68.52180784128721,15,7.978845608028654e-12,2842,0.99705327,10.718219,1.5163709,2.0663676,0.53168195,15,15.0,1.1917377,12.43332547431562,12.148211323505242,63.408550878522284,-21.898743,51.803574,79.0957426178221,-0.04755285,0.0,554,42625,5.769733931259421,0.54679674,2.119935324008111,68.52180784128721,10.741237,0.66936326,4.568120522752482,23.419245,0.007883373997174203,8.919863533939603,0.02685040101641789,-0.37123245,10.784281,0.0,0.53278744,-1.9231107,70.09909118909391,23.448769,-2.3992963,7.978845608028654e-12,52.413403,2.4482237786917747,2.592167,-4.528982,0.98968685,70.09909118909391,0.13407211005687714,39.39727336081028,-0.1918229,333,15,-2.3312354,0.13288578391075134,5,4.6732727459395935,-0.12889406,-0.998726,15.0,15
-0.9941215,-2.007069,23.939161,5.481806,2.2715986491912696,46985,2777220,5.156725638953503,49.392082,9962.47625921137,-2.6838388,122.30057474102625,2.952520470978925,0.047017992998007685,0.02053054398857057,185148,0.56681645,-1.4029584,69.20661245522997,15,7.978845608028654e-12,2847,0.99958545,10.458479,1.6636813,2.0008428,0.9168408,15,15.0,1.1750331,13.67656725041494,12.79447116900544,46.996349518688774,-22.585665,49.482147,77.45169774460597,-0.056328263,0.0,555,42700,11.04337507588932,0.56854635,2.0996388889907394,69.20661245522997,10.333546,0.76739335,4.613774163681999,24.084469,0.0073558159929234535,8.238583704783833,0.029661926004337147,0.21418655,10.47582,0.0,0.5275468,-0.88419616,63.19020726365113,24.147427,-2.4725738,7.978845608028654e-12,49.233444,2.5015560099309857,2.5594819,-4.7107897,0.99058706,63.19020726365113,0.0016831085085868835,44.44483598698872,-0.017056681,333,15,-0.118888855,0.13567174971103668,5,4.212680484243409,-0.23392972,-0.99914676,15.0,15
-0.9959126,-0.01980561,22.324497,5.8760486,1.966722282958342,47060,2782215,5.109416226012399,49.23368,9989.858175970352,-2.728395,117.81718145639098,2.9531450259964913,0.04041968297678977,0.01967743699788116,185481,0.54658777,-1.4318674,69.70279358860412,15,7.978845608028654e-12,2852,0.99517906,11.665336,1.5404558,2.1937897,0.8481608,15,15.0,1.2097255,12.846602910303304,12.45085943965763,44.87349323987321,-20.706627,49.717674,69.00588470538628,-0.0639318,0.0,556,42775,8.832660905938905,0.51825225,2.0629080650105607,69.70279358860412,11.54291,0.73169404,4.6468529059069414,22.542377,0.007311549008591101,6.761764820751312,0.0259544660220854,-0.18676603,11.692289,0.0,0.52820724,-1.7723485,59.53393497966372,21.963894,-2.3110974,7.978845608028654e-12,49.122147,2.495575703460661,2.6058989,-1.9371158,0.9894711,59.53393497966372,0.39743348956108093,48.957549085434806,0.049393117,333,15,-3.8829024,0.12886203825473785,5,3.9689289986442478,-0.011778109,-0.99001676,15.0,15
-0.9954427,-2.6977692,22.092657,6.521721,2.4624851574437754,47150,2787210,5.185583188023884,47.911682,10017.185204279434,-4.2985835,113.86999422880433,2.966179170005489,0.041652510000858456,0.02037710402510129,185814,0.5314979,-1.3490338,69.55181772770153,15,7.978845608028654e-12,2857,0.9908058,11.090195,1.6439481,1.904242,0.39387006,15,15.0,1.25155,11.81111875790484,12.811192315135607,50.69511448599982,-20.730814,48.376503,81.97735676707943,-0.058175497,0.0,557,42850,13.554415941767168,0.52713585,2.118472635978833,69.55181772770153,11.018308,0.6223814,4.636787848513435,21.979162,0.013683546014362946,9.44886049218002,0.025218221999239177,0.4719999,11.083837,0.0,0.54215044,-1.6223603,64.82434438603259,21.974785,-2.5359497,7.978845608028654e-12,49.917465,2.5264273788338794,2.6460428,-2.3163626,0.99609536,64.82434438603259,-0.19575384259223938,38.946953763161055,0.03981236,333,15,-1.405661,0.12927848100662231,5,4.321622959068839,-0.0046860687,-0.99874425,15.0,15
-0.99575496,0.04961152,23.945263,6.0648756,1.8267833929946313,47225,2792205,5.130081786017399,47.104874,10044.534936887445,-2.7885227,103.74351691313082,2.9509630530083086,0.03966890700394288,0.019773157982854173,186147,0.54858935,-1.3771375,69.0165700398758,15,7.978845608028654e-12,2862,0.9964427,11.943423,1.6619701,2.073338,0.6669609,15,15.0,1.221275,12.18299785924489,11.326262637231467,45.76378513834526,-22.319357,47.160896,62.571675859067994,-0.06170917,0.0,558,42925,5.669901439353109,0.47998926,2.084486207982991,69.0165700398758,12.000436,0.72843957,4.6011046693250535,23.906527,0.00799216702580452,5.707497642331933,0.027198293013498187,0.29042244,12.028545,0.0,0.5376663,-0.9679954,54.42333693115383,23.644611,-2.4298837,7.978845608028654e-12,48.26668,2.4610635703636827,2.526585,-3.0759919,0.9928572,54.42333693115383,0.14945808053016663,46.75484582903863,0.17753936,333,15,-1.5068839,0.13030225038528442,5,3.628222462076921,-0.11136752,-0.99754244,15.0,15
-0.99426895,-0.15638517,22.933289,6.953809,2.359891594238061,47300,2797200,5.207843915995909,43.34216,10071.99685088545,-2.6569824,108.6866670121727,2.9777651699841954,0.041547085013007745,0.020368188008433208,186480,0.589024,-1.3911036,69.02184904403677,15,7.978845608028654e-12,2867,0.99789387,10.692987,1.5301161,1.9512844,0.620421,15,15.0,1.2193968,12.86938795575363,10.899948149169727,46.52050663217946,-21.345371,42.762867,76.0513681980719,-0.03964259,0.0,559,43000,10.625525304158046,0.5373034,2.1313722020131536,69.02184904403677,10.676914,0.48397222,4.601456602935784,22.732754,0.008845434989780188,8.6351374096638,0.027945835987338796,-0.14690828,10.670534,0.0,0.5348467,-0.09391689,62.969731924903954,22.770609,-2.5400758,7.978845608028654e-12,43.02035,2.4104597605193283,2.787908,-2.382719,0.9920944,62.969731924903954,-0.09896475821733475,44.53157530961876,-0.037344772,333,15,0.3036229,0.13131041824817657,5,4.197982128326931,0.09812613,-0.99501204,15.0,15
-0.99557054,-2.1548896,20.80545,6.9994135,2.236307968651656,47375,2802195,5.174970972992014,46.922337,10099.611904048448,-2.7107337,109.92060238652184,2.963089207012672,0.036916661978466436,0.02204112699837424,186813,0.5391718,-1.4434294,70.2596697942322,15,7.978845608028654e-12,2872,0.99853206,11.11403,1.9075507,1.9793081,0.87351125,15,15.0,1.1614318,12.081590270448302,12.626632685941752,60.28060800344321,-19.610676,46.698906,72.75994237082828,-0.056075394,0.0,560,43075,4.160414694880182,0.5338325,2.1138890860020183,70.2596697942322,10.996263,0.69577897,4.683977986282146,20.968584,0.009841569000855088,7.857729151552453,0.029193321999628097,-0.16259384,11.097554,0.0,0.5396055,-1.2352687,65.39878565118832,20.60293,-2.453497,7.978845608028654e-12,46.72857,2.531489191166106,2.9921887,-3.9808478,0.9938985,65.39878565118832,-0.04216097295284271,44.50210635081483,0.029838633,333,15,-0.82701147,0.13038358092308044,5,4.359919043412554,0.092357054,-0.99528956,15.0,15
-0.994229,-1.2811749,22.76007,5.60145,2.413323846831782,47450,2807190,5.1304823250102345,45.447056,10126.856037302437,-2.6323652,103.23282284173696,2.9517802489863243,0.0415543100098148,0.019942148006521165,187146,0.5387673,-1.4731226,68.69213314054554,15,7.978845608028654e-12,2877,0.9953681,10.888316,1.6563839,1.9608623,0.5579694,15,15.0,1.1330239,11.746718649380838,10.996248129186315,47.25393550266622,-21.45939,45.965443,81.67875780201055,-0.03345869,0.0,561,43150,11.771094878166291,0.52514064,2.0817535190144554,68.69213314054554,10.941037,0.7492129,4.579475542703037,22.924625,0.009986065997509286,9.525206821474951,0.025466032995609567,-0.27466,10.858577,0.0,0.5293517,-0.8970431,63.73915130040966,22.758106,-2.5460496,7.978845608028654e-12,47.894142,2.4015076352465874,2.4544253,-5.104498,0.99187493,63.73915130040966,-0.08069846779108047,44.31501601809024,-0.20636922,333,15,-1.8363578,0.12715497612953186,5,4.249276753360645,0.035052896,-0.9974677,15.0,15
-0.9920996,-1.7214985,21.97409,5.299382,2.403771326370053,47525,2812185,5.1997448499605525,46.59454,10154.838448448398,-2.4889927,107.27809091659921,2.9743122280051466,0.04364076899946667,0.0192636439751368,187479,0.54629004,-1.4706187,69.0107488137942,15,7.978845608028654e-12,2882,0.9801088,11.65083,1.3672929,2.1931186,0.8187727,15,15.0,1.1938436,11.65470991551505,11.88165371402988,45.47205083699611,-19.883791,47.23385,79.81395032728612,-0.034197543,0.0,562,43225,11.596101047624515,0.53643936,2.1285949949815404,69.0107488137942,11.518189,0.9426486,4.600716587586279,21.75475,0.009358050010632724,8.003360487878457,0.024575163988629356,-0.1264,11.524076,0.0,0.52374417,-0.5121566,66.52057625050786,21.918182,-2.5090818,7.978845608028654e-12,45.980675,2.434652872732169,2.6032078,-0.76099646,0.99103373,66.52057625050786,0.4013991355895996,46.298413081340684,-0.05401299,333,15,-1.7059443,0.12542922794818878,5,4.434705083367191,0.018194102,-0.994553,15.0,15
-0.99313265,-0.5372695,24.122578,5.2569523,1.8584208896422134,47615,2817180,5.440821432013763,46.28113,10182.40093516343,-2.6738067,108.93931816862897,3.2364562549919356,0.03926031800801866,0.023558954009786248,187812,0.5451323,-1.415108,67.133785561219,15,7.978845608028654e-12,2887,0.99401456,10.739494,1.5778414,1.8398237,0.5705592,15,15.0,1.18231,12.99002861603834,11.300528477889735,50.7507009756672,-22.671356,46.110893,66.01707203471548,-0.041897416,0.0,563,43300,5.340492208232003,0.5096641,2.102692107000621,67.133785561219,10.680896,0.6011359,4.475585704081267,24.209442,0.008111603994620964,6.37102457805594,0.030742194008780643,-0.064110994,10.759705,0.0,0.5367613,-0.60762084,59.67210752969561,23.969906,-2.4339137,7.978845608028654e-12,47.394802,2.359855502079157,2.7444563,-3.9205456,0.9915244,59.67210752969561,-0.3304135203361511,39.18695670786393,0.092899956,333,15,-1.2309339,0.12699925899505615,5,3.9781405019797074,0.08204067,-0.99566704,15.0,15
-0.99336314,-1.0894372,22.95867,5.5046945,2.967262003675252,47690,2822175,5.1861147549934685,41.94382,10210.32641941437,-2.5191846,117.52626069632704,2.9733748539874796,0.04133237199857831,0.022190607007360086,188145,0.5186754,-1.4387655,69.52185060236494,15,7.978845608028654e-12,2892,0.99212986,10.478847,1.7332855,1.8609028,1.60504,15,15.0,1.1945734,12.649998697178031,13.626046422461876,53.85668051724429,-21.560045,43.548344,94.90808830395437,-0.06264036,0.0,564,43375,16.460597679462893,0.60947686,2.1118215500027873,69.52185060236494,10.279205,1.1755797,4.634790040157662,22.913776,0.011905683000804856,11.366757588055982,0.025489688996458426,-0.26509184,10.355159,0.0,0.5333345,-1.8637445,72.60604173434903,23.292456,-2.37079,7.978845608028654e-12,42.147083,2.5614030962907393,2.6834002,-4.2767034,0.9914079,72.60604173434903,-0.2857457399368286,40.16853826369312,-0.11093917,333,15,-1.5326664,0.12823531031608582,5,4.840402782289936,0.06342332,-0.9985635,15.0,15
-0.99609584,0.00662466,21.755241,5.71387,2.0304335839367105,47765,2827170,5.152154853014508,48.74127,10237.991689555318,-2.6132934,96.831554930612,2.9526600269891787,0.03941541101085022,0.02204009800334461,188478,0.5457991,-1.4794593,65.83881729512224,15,7.978845608028654e-12,2897,0.9981605,10.527728,1.6753985,1.9588524,0.93729967,15,15.0,1.1443013,10.868662020078942,10.357943488759316,54.16083255752609,-20.227505,47.445606,82.62104376638537,-0.07441239,0.0,565,43450,10.77253627325822,0.48896262,2.10619574401062,65.83881729512224,10.79615,1.3287805,4.389254486341482,21.502945,0.007281047001015395,7.7091725987414295,0.024562525999499485,-0.1269193,10.917952,0.0,0.53571165,-0.48591352,61.244211576041984,21.294586,-2.4557993,7.978845608028654e-12,49.215076,2.2433703021406064,2.5764596,-2.7227666,0.9918063,61.244211576041984,-0.08511188626289368,44.61921796132346,0.1685769,333,15,-1.097725,0.12645310163497925,5,4.082947438402799,-0.061252043,-0.9834901,15.0,15
-0.9955784,-1.9144883,24.203098,6.1504183,2.6345295805436986,47840,2832165,5.1886064449790865,48.9581,10265.69455874234,-2.7771254,106.87792277876397,3.0077877799922135,0.04056307501741685,0.020397246989887208,188811,0.53883165,-1.340736,70.19367009490466,15,7.978845608028654e-12,2902,0.9968135,10.358802,1.4029254,2.171649,0.7172222,15,15.0,1.284961,11.672945592521831,12.170301839416638,55.76096173495756,-22.32542,46.978096,98.53758593747605,-0.04018939,0.0,566,43525,15.477976411027042,0.5509577,2.0841161529824603,70.19367009490466,10.35748,0.42903364,4.679578006326979,24.043123,0.009894312010146677,9.903640606517694,0.025847877986961976,-0.38059187,10.387008,0.0,0.53611374,-0.37892675,70.38272012843143,23.954218,-2.4171178,7.978845608028654e-12,46.994015,2.5027276735733426,2.5257225,-1.2905351,0.9898422,70.38272012843143,0.3495657742023468,46.467201129950055,0.020288862,333,15,-0.8724457,0.13041308522224426,5,4.692181341895427,-0.1575325,-0.99886453,15.0,15
-0.9947619,0.16210078,22.713947,5.1425085,2.9287854719757114,47915,2837160,5.317762631049845,48.52541,10293.47558022142,-2.7113578,109.6065506210377,3.049352848989656,0.043342534016119316,0.02029493701411411,189144,0.5606632,-1.3948553,70.81904694331249,15,7.978845608028654e-12,2907,0.99437165,10.42035,1.5555664,1.8567511,0.82001305,15,15.0,1.2050118,12.323343956603129,11.945211099800654,49.175170564639686,-21.039173,48.125286,92.68152706100128,-0.065586105,0.0,567,43600,14.917102598878312,0.5452718,2.1712289289862383,70.81904694331249,10.379548,0.7397859,4.721269796220833,22.617033,0.007454796024831012,9.973076848422014,0.026088586018886417,-0.17805576,10.412089,0.0,0.53346133,0.7494744,74.46165053138111,22.826677,-2.4472113,7.978845608028654e-12,47.307083,2.53366733472991,2.616077,-2.95556,0.9927005,74.46165053138111,-0.2923906445503235,50.574918975828375,-0.27716318,333,15,0.28289652,0.12975114583969116,5,4.964110035425407,-0.052291304,-0.99875444,15.0,15
-0.99373955,-3.3478212,23.438824,5.3937883,2.8426276004404,47990,2842155,5.290714203991229,46.224792,10321.228112318437,-2.6838021,115.30794884475443,3.0958292989816982,0.03918464298476465,0.022929831000510603,189477,0.53288287,-1.5077395,68.33652384506047,15,7.978845608028654e-12,2912,0.9949016,10.1846695,1.3132101,2.1207223,0.8269261,15,15.0,1.119004,12.034629656351045,14.590684628498112,48.0378507969744,-21.923847,46.25972,106.8909615703327,-0.06359643,0.0,568,43675,21.63960235255868,0.5241241,2.0992691889987327,68.33652384506047,10.294597,0.8714605,4.555768256337366,23.436472,0.007713723025517538,11.480623909124418,0.025787519000004977,-0.13439715,10.289095,0.0,0.538691,-2.004866,70.5233285852573,23.201647,-2.5890224,7.978845608028654e-12,47.279892,2.557412334591042,2.6026018,-1.915198,0.99838996,70.5233285852573,0.24878346920013428,24.41988222223795,-0.12944566,333,15,-1.2982849,0.12728425860404968,5,4.701555239017155,-0.0005862396,-0.9972701,15.0,15
-0.9921164,0.00031686792,22.439728,5.8201923,2.2419824186027966,48080,2847150,5.433421636989806,44.755516,10349.23898893845,-2.69475,115.92294353655298,3.208089227002347,0.04513804998714477,0.01998662599362433,189810,0.5241838,-1.4108086,67.16200727935855,15,7.978845608028654e-12,2917,0.9951006,11.23921,1.658396,1.9121549,0.86107516,15,15.0,1.1707494,12.86822626236055,13.568148509091333,45.19886965265535,-20.88463,44.903748,81.67762290157391,-0.02803209,0.0,569,43750,14.038640578769764,0.55752015,2.122133083990775,67.16200727935855,11.187975,1.5131963,4.477467151957236,22.569496,0.012557078007375821,9.906347560446525,0.02551757200853899,-0.16286308,11.053718,0.0,0.52791065,-2.1355934,57.705767198584944,22.35707,-2.6481762,7.978845608028654e-12,44.56727,2.4381838933735596,2.987038,-3.5739546,0.99520534,57.705767198584944,-0.1785368174314499,42.166312300982845,0.07528692,333,15,-3.169486,0.13079985976219177,5,3.8470511465723294,0.0744281,-0.9932354,15.0,15
-0.9964646,-3.1253176,22.970364,5.4449263,2.9946195444344816,48155,2852145,5.386328772990964,46.61562,10377.172419399401,-3.099247,106.36589796362051,3.1220416160067543,0.03776504300185479,0.02044695199583657,190143,0.5310909,-1.3946295,67.67215471417659,15,7.978845608028654e-12,2922,0.99489325,10.487593,1.5284569,2.060806,0.68896383,15,15.0,1.1874263,12.36860043059339,11.154186114498154,52.04230985642338,-21.3565,46.329666,94.20295319051168,-0.059757467,0.0,570,43825,14.0059747181698,0.5959219,2.168977688997984,67.67215471417659,10.58925,1.213218,4.5114769809451065,22.723463,0.009124453004915267,11.536904652906998,0.02797301998361945,-0.082188725,10.546472,0.0,0.5346951,-6.0253935,72.47558096582962,22.747189,-2.4340034,7.978845608028654e-12,46.92896,2.378482578337997,2.5217454,-2.56043,0.99064445,72.47558096582962,0.12395596504211426,40.59077947783731,-0.10089892,333,15,-4.435936,0.13002878427505493,5,4.831705397721974,-0.071887776,-0.99850965,15.0,15
-0.9947967,-0.78704995,22.735798,6.536662,2.36426293152517,48230,2857140,5.319850129977567,50.969894,10405.114156428375,-2.759676,110.12054396377759,3.1097074130084366,0.03801237398874946,0.020197036996250972,190476,0.5114881,-1.4085468,66.78452367426794,15,7.978845608028654e-12,2927,0.9707861,11.231331,1.6337503,2.0609484,0.93908423,15,15.0,1.2176877,12.855623228383205,12.840825021921619,54.25097653165829,-21.176579,49.537033,77.5100518832052,-0.0626193,0.0,571,43900,8.481455166308896,0.48691106,2.1155764709983487,66.78452367426794,11.49086,0.6771432,4.452301578284531,23.115837,0.010091609001392499,8.80475979908496,0.026265225984388962,-0.30384067,11.513123,0.0,0.53703105,-1.3797251,65.64088499727914,22.916405,-2.321218,7.978845608028654e-12,51.385506,2.4211154409567435,2.6158245,-2.301339,0.9910384,65.64088499727914,0.12480529397726059,41.79194988058263,-0.27353686,333,15,-0.60314536,0.1288580745458603,5,4.376058999818611,-0.13049781,-0.99932706,15.0,15
-0.99628437,-2.3310034,22.998344,5.6876183,2.445360761562007,48320,2862135,5.331258474994684,46.47829,10433.042505674384,-2.860011,108.16834832232367,3.129385871026898,0.03880084998672828,0.02026860398473218,190809,0.538018,-1.4247854,69.83819776416456,15,7.978845608028654e-12,2932,0.99308175,10.800082,1.669714,2.0460951,0.84981513,15,15.0,1.2436278,12.29022626895122,12.174932638833129,50.459490898548104,-21.304708,46.28904,81.03304621956477,-0.060236726,0.0,572,43975,9.917539767749307,0.5437117,2.1077373980078846,69.83819776416456,10.8645735,0.8958916,4.655879850944305,23.24768,0.00807625098968856,9.255300083105432,0.02698950099875219,0.48158526,10.812846,0.0,0.53486496,-2.1724432,65.99578823111851,23.009048,-2.5392933,7.978845608028654e-12,45.694523,2.496170891827628,2.7125854,-2.033577,0.9919336,65.99578823111851,0.0955192893743515,42.294302744347945,-0.059034143,333,15,-2.6107032,0.12610100209712982,5,4.3997192154079,0.037813783,-0.99409497,15.0,15
-0.9936838,0.0,21.916813,5.6605406,2.6748745315335967,48395,2867130,5.416490068018902,47.108646,10461.149364738347,-2.6371927,101.96908109351831,3.1834751480200794,0.03699044699897058,0.020286969986045733,191142,0.52727544,-1.397727,66.82104412594398,15,7.978845608028654e-12,2937,0.996512,10.655653,1.6760757,1.7242577,0.6797113,15,15.0,1.1258602,12.129180819011165,10.927321891206931,63.018803375661115,-20.832726,48.84765,81.47523203328771,-0.033573616,0.0,573,44050,6.002731173692785,0.5852765,2.141063988005044,66.82104412594398,10.713262,0.6822304,4.454736275062934,21.88538,0.00788444498903118,9.99381947571053,0.026789070019731298,-0.1790067,10.641161,0.0,0.5338905,0.05017531,72.77796595765044,21.91464,-2.515821,7.978845608028654e-12,46.57598,2.404648350149746,2.4753268,-2.6672747,0.99088144,72.77796595765044,-0.5654506087303162,45.47085501663532,-0.11714338,333,15,-2.0426593,0.128485769033432,5,4.851864397176695,-0.04647658,-0.9977821,15.0,15
-0.9943162,-0.5708377,21.714123,5.15955,1.8449436469247797,48470,2872125,6.069210930931149,42.294083,10489.723758549342,-3.078671,110.59509252484288,3.3005522259918507,0.05214714497560635,0.021565035975072533,191475,0.5746831,-1.3649395,67.61659347584802,15,7.978845608028654e-12,2942,0.99629486,10.369142,1.4652203,1.8378289,0.74451965,15,15.0,1.1781398,12.895378754000486,11.344217552411141,47.779591926526166,-20.410912,44.645824,74.24313212661387,-0.03337183,0.0,574,44125,8.919945456141944,0.48874813,2.6568651749985293,67.61659347584802,10.388536,0.5033048,4.507772898389868,21.692732,0.010937151993857697,7.43548730823532,0.027144196996232495,0.19413042,10.286866,0.0,0.53005457,-0.4021361,58.533902273631874,21.701164,-2.3663707,7.978845608028654e-12,43.670357,2.3907383636810944,2.6942184,-3.7198658,0.9896712,58.533902273631874,-0.3217161297798157,31.428193689439553,0.091099344,333,15,-1.273413,0.13730987906455994,5,3.902260151575458,-0.10685853,-0.98536116,15.0,15
-0.99573654,-0.81979346,21.475151,5.7296333,2.4435010361996405,48545,2877120,5.511324631021125,46.495102,10517.960117174342,-2.8107154,109.02306505183589,3.0919183470250573,0.04309658901183866,0.022432189987739548,191808,0.5686355,-1.3557597,69.8054506852101,15,7.978845608028654e-12,2947,0.99722594,10.274917,1.7243195,1.7079513,1.1939307,15,15.0,1.1915878,12.186260085588799,11.95705078230381,52.41883771583146,-20.288984,47.235794,92.34734615980278,-0.07221251,0.0,575,44200,13.920942263159093,0.5294786,2.312666176003404,69.8054506852101,10.228528,0.78443915,4.65369671234734,21.567003,0.009051822999026626,9.506107872853633,0.032159505994059145,-0.16394782,10.210983,0.0,0.53435934,-2.8101642,70.85832606458482,21.323406,-2.534448,7.978845608028654e-12,46.569843,2.5274164048900247,2.587041,-4.409029,0.9904331,70.85832606458482,-0.58135586977005,46.99894611791956,-0.0763289,333,15,-0.77093565,0.13636897504329681,5,4.723888404305654,-0.11897838,-0.9960439,15.0,15
-0.99088633,1.4152296e-10,23.048569,9.451809,2.488502808103821,48635,2882115,5.4867410470033064,52.378407,10545.839481748379,-2.6865814,120.78944717757045,3.0694498879893217,0.043205527996178716,0.021462308999616653,192141,0.52589595,-1.4061246,68.11168271627058,15,7.978845608028654e-12,2952,0.9861379,11.299796,1.6693554,1.9255141,0.826172,15,15.0,1.1854721,13.390538142530541,11.300088917217566,62.38404873444766,-21.37702,52.765083,82.97963860018527,-0.037307866,0.0,576,44275,8.457577789125104,0.56521004,2.3175488949927967,68.11168271627058,11.092858,0.5919195,4.540778847751372,22.957542,0.009740314009832218,10.18797689305945,0.025334113015560433,-0.19349056,11.218861,0.0,0.5195138,-0.29426992,73.30541741576944,22.879738,-2.4718513,7.978845608028654e-12,51.677467,2.4002700326485304,3.288237,-2.8133876,0.99269164,73.30541741576944,-0.14763203263282776,45.27626974887445,-0.19613586,333,15,-0.011551619,0.13775943219661713,5,4.887027827717963,0.02696367,-0.99706167,15.0,15
